CustomerID,Recency,Frequency,Monetary,Avg_Order_Value,Cluster,Segment
1055,265,1.6094379124341003,11.294893825542195,20102.25,1,VIP Customers
1056,4,2.0794415416798357,10.419241014538416,4785.285714285715,1,VIP Customers
1057,37,1.791759469228055,10.829629600460658,10098.8,1,VIP Customers
1058,152,1.6094379124341003,11.398692370808805,22301.0,1,VIP Customers
1059,13,1.6094379124341003,11.229753207996275,18834.5,1,VIP Customers
1060,82,1.791759469228055,11.058401406572878,12694.8,1,VIP Customers
1061,234,1.0986122886681098,10.742400356388892,23138.0,1,VIP Customers
1062,214,1.3862943611198906,11.236077820891051,25272.0,1,VIP Customers
1063,50,1.9459101490553132,10.991257946359317,9892.0,1,VIP Customers
1064,66,2.5649493574615367,12.426897510768281,20785.0,1,VIP Customers
1065,76,1.3862943611198906,10.919895075745055,18421.333333333332,1,VIP Customers
1066,480,0.6931471805599453,9.091444217032327,8878.0,0,Loyal Customers
1067,126,1.3862943611198906,11.034841275759762,20665.333333333332,1,VIP Customers
1069,133,1.3862943611198906,10.5506169722625,12733.333333333334,1,VIP Customers
1070,6,1.9459101490553132,11.10277439487135,11059.0,1,VIP Customers
1071,368,1.6094379124341003,11.091605327537964,16404.25,1,VIP Customers
1072,51,1.791759469228055,11.125275716732066,13572.8,1,VIP Customers
1073,279,1.6094379124341003,11.016627140484776,15219.25,1,VIP Customers
1074,109,1.791759469228055,11.288305824772651,15976.2,1,VIP Customers
1075,237,1.6094379124341003,10.954344141791593,14300.25,1,VIP Customers
1076,202,1.3862943611198906,10.155684924241076,8578.666666666666,0,Loyal Customers
1077,488,1.0986122886681098,10.532442818550164,18756.0,0,Loyal Customers
1078,150,1.0986122886681098,10.272461552061877,14462.0,0,Loyal Customers
1079,198,1.9459101490553132,10.48559143430275,5965.833333333333,1,VIP Customers
1080,314,1.3862943611198906,10.696457443375463,14732.666666666666,1,VIP Customers
1081,327,1.3862943611198906,10.173132937501757,8729.666666666666,0,Loyal Customers
1082,196,0.6931471805599453,9.19917830726999,9888.0,0,Loyal Customers
1083,686,1.3862943611198906,9.633972784039797,5091.333333333333,0,Loyal Customers
1084,136,1.791759469228055,11.127527655012177,13603.4,1,VIP Customers
1085,268,1.791759469228055,11.241864493534683,15251.2,1,VIP Customers
1086,86,1.3862943611198906,10.52446718479401,12404.666666666666,1,VIP Customers
1087,417,1.6094379124341003,10.188516107522345,6648.75,0,Loyal Customers
1088,262,1.6094379124341003,10.828163033944676,12605.0,1,VIP Customers
1089,69,1.791759469228055,11.357148463398387,17114.8,1,VIP Customers
1090,184,1.9459101490553132,11.565214263678882,17561.166666666668,1,VIP Customers
1091,34,1.0986122886681098,8.363575702750637,2143.5,0,Loyal Customers
1092,347,1.791759469228055,11.014983160368345,12155.4,1,VIP Customers
1093,22,2.0794415416798357,10.71931685969625,6460.0,1,VIP Customers
1094,48,2.3978952727983707,11.93669534712613,15277.0,1,VIP Customers
1095,251,1.791759469228055,11.370670417389357,17347.8,1,VIP Customers
1096,32,2.0794415416798357,11.490659405916055,13971.0,1,VIP Customers
1097,312,1.3862943611198906,10.398732424335096,10939.0,0,Loyal Customers
1098,49,2.0794415416798357,11.009240949355604,8632.714285714286,1,VIP Customers
1099,42,1.6094379124341003,11.043929328033633,15640.5,1,VIP Customers
1100,30,2.5649493574615367,12.185696453777345,16330.416666666666,1,VIP Customers
1101,89,1.6094379124341003,11.301488127786056,20235.25,1,VIP Customers
1102,124,1.6094379124341003,10.879668518983348,13271.25,1,VIP Customers
1103,46,1.791759469228055,10.879008994005844,10610.0,1,VIP Customers
1104,28,1.6094379124341003,10.622740980180552,10264.25,1,VIP Customers
1105,316,1.791759469228055,11.17729887069272,14297.6,1,VIP Customers
1106,28,2.3978952727983707,11.919356772823718,15014.4,1,VIP Customers
1107,752,0.6931471805599453,9.575052927597383,14400.0,0,Loyal Customers
1108,133,1.6094379124341003,11.511534498024087,24965.0,1,VIP Customers
1109,49,1.9459101490553132,11.384284949625563,14654.666666666666,1,VIP Customers
1110,98,1.9459101490553132,11.380604767729618,14600.833333333334,1,VIP Customers
1111,482,1.3862943611198906,10.687891253367626,14607.0,0,Loyal Customers
1112,10,1.6094379124341003,10.990162203631195,14821.75,1,VIP Customers
1113,188,1.791759469228055,10.99299182217351,11891.0,1,VIP Customers
1114,4,1.791759469228055,11.409063825436139,18026.8,1,VIP Customers
1115,159,1.6094379124341003,10.785041901601423,12073.0,1,VIP Customers
1116,8,2.0794415416798357,11.243070212984057,10906.857142857143,1,VIP Customers
1117,138,1.6094379124341003,10.565324648253958,9691.5,1,VIP Customers
1118,72,1.6094379124341003,11.122472114482502,16918.5,1,VIP Customers
1119,21,1.791759469228055,10.534067600827244,7514.6,1,VIP Customers
1120,51,2.302585092994046,12.01082389140948,18280.555555555555,1,VIP Customers
1121,206,1.3862943611198906,10.976388793518188,19492.0,1,VIP Customers
1122,27,1.6094379124341003,10.50092197226688,9087.0,1,VIP Customers
1123,504,1.3862943611198906,10.82436773674409,16743.0,0,Loyal Customers
1124,161,1.791759469228055,11.514424341093964,20029.8,1,VIP Customers
1125,133,1.791759469228055,11.416249352704767,18156.8,1,VIP Customers
1126,232,1.6094379124341003,10.992402978225373,14855.0,1,VIP Customers
1127,549,1.6094379124341003,10.375707473990893,8017.5,0,Loyal Customers
1128,137,1.3862943611198906,9.44643963445061,4220.666666666667,0,Loyal Customers
1129,104,2.0794415416798357,11.475670019412895,13763.142857142857,1,VIP Customers
1130,9,1.9459101490553132,10.913305056706566,9150.166666666666,1,VIP Customers
1131,123,1.3862943611198906,10.874077057817662,17596.333333333332,1,VIP Customers
1132,140,2.0794415416798357,11.635603168836669,16150.142857142857,1,VIP Customers
1133,76,1.6094379124341003,10.778935456339678,11999.5,1,VIP Customers
1134,191,1.9459101490553132,11.455592918322983,15737.833333333334,1,VIP Customers
1135,185,1.3862943611198906,10.939231036425246,18781.0,1,VIP Customers
1136,258,1.791759469228055,10.611547975828369,8120.0,1,VIP Customers
1137,397,1.791759469228055,11.331067800561561,16674.2,1,VIP Customers
1138,2,1.9459101490553132,10.659773838007359,7101.0,1,VIP Customers
1139,252,1.0986122886681098,9.528139343331775,6870.0,0,Loyal Customers
1140,140,1.791759469228055,11.21997621191204,14921.0,1,VIP Customers
1141,339,1.6094379124341003,11.633176563563215,28194.25,1,VIP Customers
1142,162,2.0794415416798357,11.037225643179612,8877.714285714286,1,VIP Customers
1143,116,1.791759469228055,11.198242117015504,14600.2,1,VIP Customers
1144,786,1.3862943611198906,10.925668659667716,18528.0,0,Loyal Customers
1145,132,1.791759469228055,11.495005863667277,19644.6,1,VIP Customers
1146,215,1.791759469228055,10.620424499218812,8192.4,1,VIP Customers
1147,451,1.0986122886681098,11.106730090282321,33308.5,1,VIP Customers
1148,233,2.302585092994046,11.627423109635082,12458.888888888889,1,VIP Customers
1149,91,1.6094379124341003,10.823630853725772,12548.0,1,VIP Customers
1150,18,1.3862943611198906,9.683713318691522,5351.0,0,Loyal Customers
1151,183,1.0986122886681098,9.612132074718039,7472.0,0,Loyal Customers
1152,49,2.302585092994046,11.54783883791541,11505.777777777777,1,VIP Customers
1153,27,1.6094379124341003,10.601970472685592,10053.25,1,VIP Customers
1154,11,1.9459101490553132,11.655318724999319,19217.0,1,VIP Customers
1155,30,1.6094379124341003,11.215502773007652,18568.0,1,VIP Customers
1156,397,2.0794415416798357,11.854385243102481,20099.85714285714,1,VIP Customers
1157,492,1.6094379124341003,10.55323128448846,9575.0,0,Loyal Customers
1158,109,2.4849066497880004,12.378428038012279,21601.727272727272,1,VIP Customers
1159,51,1.9459101490553132,10.723663781224614,7569.5,1,VIP Customers
1160,49,1.6094379124341003,10.376237407449889,8021.75,1,VIP Customers
1161,78,2.302585092994046,11.486776542475166,10824.222222222223,1,VIP Customers
1162,227,1.791759469228055,11.2220382615695,14951.8,1,VIP Customers
1163,23,2.0794415416798357,11.715539725031945,17494.14285714286,1,VIP Customers
1164,270,1.0986122886681098,10.769642214916486,23777.0,1,VIP Customers
1165,891,0.6931471805599453,7.886457270977689,2660.0,0,Loyal Customers
1166,188,2.1972245773362196,11.650484983790188,14343.25,1,VIP Customers
1167,74,1.6094379124341003,10.512682309099187,9194.5,1,VIP Customers
1168,70,1.3862943611198906,9.095826985187422,2972.3333333333335,0,Loyal Customers
1169,304,1.0986122886681098,9.92299601892417,10196.5,0,Loyal Customers
1170,479,1.0986122886681098,10.591798055204546,19903.0,0,Loyal Customers
1171,145,1.3862943611198906,10.314603332153107,10056.333333333334,0,Loyal Customers
1172,60,1.3862943611198906,10.617441757777067,13613.333333333334,1,VIP Customers
1173,91,1.791759469228055,10.697181179695644,8846.0,1,VIP Customers
1174,168,2.0794415416798357,11.921592109354213,21497.14285714286,1,VIP Customers
1175,784,0.6931471805599453,10.093446536459293,24183.0,0,Loyal Customers
1176,405,0.6931471805599453,10.072174918054278,23674.0,0,Loyal Customers
1177,261,2.302585092994046,11.881027866095453,16055.333333333334,1,VIP Customers
1178,165,1.791759469228055,11.206739920953888,14724.8,1,VIP Customers
1179,145,1.0986122886681098,8.519989278718239,2506.5,0,Loyal Customers
1180,111,2.1972245773362196,12.25697961530398,26305.5,1,VIP Customers
1181,69,1.791759469228055,11.512065094958073,19982.6,1,VIP Customers
1182,293,2.302585092994046,11.25490574926859,8584.111111111111,1,VIP Customers
1183,226,1.791759469228055,10.888128282631826,10707.2,1,VIP Customers
1184,820,0.6931471805599453,9.214431989879436,10040.0,0,Loyal Customers
1185,233,1.6094379124341003,10.824268189683135,12556.0,1,VIP Customers
1186,138,1.6094379124341003,11.810107271722291,33651.25,1,VIP Customers
1187,77,2.302585092994046,11.813392954528409,15005.333333333334,1,VIP Customers
1188,371,1.3862943611198906,11.016545005635734,20290.666666666668,1,VIP Customers
1189,96,1.791759469228055,11.352463242529167,17034.8,1,VIP Customers
1190,197,2.1972245773362196,11.710086371960823,15224.125,1,VIP Customers
1191,15,2.1972245773362196,11.12041606802228,8441.875,1,VIP Customers
1192,171,0.6931471805599453,8.74209519574531,6260.0,0,Loyal Customers
1193,70,1.791759469228055,11.016068490431634,12168.6,1,VIP Customers
1194,86,1.6094379124341003,10.640890824350612,10452.25,1,VIP Customers
1195,143,1.6094379124341003,10.523526261275435,9294.75,1,VIP Customers
1196,609,1.3862943611198906,9.161885151706779,3175.3333333333335,0,Loyal Customers
1197,200,1.6094379124341003,10.735744288800273,11492.25,1,VIP Customers
1198,9,2.1972245773362196,11.244078231397015,9553.125,1,VIP Customers
1199,148,1.3862943611198906,10.817716159691836,16632.0,1,VIP Customers
1200,3,1.791759469228055,11.029974377970218,12339.0,1,VIP Customers
1201,256,1.0986122886681098,10.255024318618737,14212.0,0,Loyal Customers
1202,238,1.3862943611198906,10.655893716970995,14147.0,1,VIP Customers
1203,12,1.6094379124341003,10.863680330697411,13060.75,1,VIP Customers
1204,437,1.791759469228055,11.318260035084968,16462.0,1,VIP Customers
1205,320,1.6094379124341003,10.95966195850627,14376.5,1,VIP Customers
1206,106,1.791759469228055,10.666953392005027,8582.6,1,VIP Customers
1207,181,1.791759469228055,11.36357823010729,17225.2,1,VIP Customers
1208,39,1.3862943611198906,11.08645630814811,21760.0,1,VIP Customers
1209,176,1.9459101490553132,11.325884790636296,13823.333333333334,1,VIP Customers
1210,143,1.791759469228055,11.041657036202691,12484.0,1,VIP Customers
1211,407,1.9459101490553132,11.374100083884596,14506.166666666666,1,VIP Customers
1212,192,1.6094379124341003,10.971365681834376,14545.75,1,VIP Customers
1213,81,1.791759469228055,11.37951977873004,17502.0,1,VIP Customers
1214,146,1.9459101490553132,10.82903530567296,8410.666666666666,1,VIP Customers
1215,117,1.6094379124341003,10.252593926974908,7088.75,0,Loyal Customers
1216,79,1.0986122886681098,9.461099090323366,6424.5,0,Loyal Customers
1217,313,1.6094379124341003,11.24322737361564,19090.0,1,VIP Customers
1218,473,1.6094379124341003,9.94150561972365,5193.5,0,Loyal Customers
1219,447,1.0986122886681098,9.657203308780275,7816.5,0,Loyal Customers
1220,100,1.6094379124341003,10.67016396638419,10762.75,1,VIP Customers
1221,133,1.6094379124341003,11.045701967574116,15668.25,1,VIP Customers
1222,139,1.9459101490553132,10.798289035567299,8156.0,1,VIP Customers
1223,323,1.0986122886681098,9.179571838304547,4848.0,0,Loyal Customers
1224,298,1.6094379124341003,11.047805889293775,15701.25,1,VIP Customers
1225,30,1.791759469228055,11.259168055038183,15517.4,1,VIP Customers
1226,116,1.6094379124341003,10.802367594150489,12284.0,1,VIP Customers
1227,346,1.3862943611198906,11.34156758680525,28083.666666666668,1,VIP Customers
1228,160,1.0986122886681098,9.091556835986216,4439.5,0,Loyal Customers
1229,157,2.0794415416798357,11.031836621134321,8830.0,1,VIP Customers
1230,178,1.0986122886681098,10.44088694523715,17115.0,0,Loyal Customers
1231,179,1.3862943611198906,9.819834167538875,6131.333333333333,0,Loyal Customers
1232,448,1.3862943611198906,11.108499816436726,22245.0,1,VIP Customers
1233,379,0.6931471805599453,8.970177815492379,7864.0,0,Loyal Customers
1234,21,1.6094379124341003,11.031561551353857,15448.25,1,VIP Customers
1235,38,2.3978952727983707,12.149449382589083,18898.9,1,VIP Customers
1236,79,1.791759469228055,10.999964229073816,11974.2,1,VIP Customers
1237,202,1.791759469228055,11.806654219338315,26828.2,1,VIP Customers
1238,20,2.0794415416798357,11.744267318181317,18004.0,1,VIP Customers
1239,211,1.9459101490553132,11.034825145816942,10332.5,1,VIP Customers
1240,20,2.0794415416798357,11.167416520015664,10112.142857142857,1,VIP Customers
1241,478,1.3862943611198906,10.049793255125712,7716.666666666667,0,Loyal Customers
1242,569,1.0986122886681098,10.232683380186565,13898.0,0,Loyal Customers
1243,88,2.0794415416798357,11.660163737634912,16551.714285714286,1,VIP Customers
1244,332,1.6094379124341003,11.183254050246186,17978.75,1,VIP Customers
1245,277,1.0986122886681098,10.287763071961688,14685.0,0,Loyal Customers
1246,348,1.791759469228055,10.46828986715885,7036.2,0,Loyal Customers
1247,73,1.791759469228055,10.41900216578825,6697.8,1,VIP Customers
1248,134,1.791759469228055,11.02553963682673,12284.4,1,VIP Customers
1249,3,1.791759469228055,11.32318042216003,16543.2,1,VIP Customers
1250,131,1.6094379124341003,10.48464115613515,8940.25,1,VIP Customers
1251,543,1.6094379124341003,10.788452722367374,12114.25,0,Loyal Customers
1252,385,1.6094379124341003,10.18244416866955,6608.5,0,Loyal Customers
1253,143,1.0986122886681098,8.799963219506997,3316.5,0,Loyal Customers
1254,273,1.791759469228055,11.232430834198418,15108.0,1,VIP Customers
1255,597,1.3862943611198906,9.84129294894301,6264.333333333333,0,Loyal Customers
1256,465,1.6094379124341003,11.225869862911553,18761.5,1,VIP Customers
1257,187,1.0986122886681098,10.343611703129135,15528.5,0,Loyal Customers
1258,14,1.0986122886681098,10.84093293848268,25534.0,1,VIP Customers
1259,64,2.3978952727983707,11.940641182013213,15337.4,1,VIP Customers
1260,80,1.6094379124341003,10.941145998533898,14112.75,1,VIP Customers
1261,44,2.3978952727983707,12.346829744746378,23022.8,1,VIP Customers
1262,53,1.0986122886681098,10.479229750968448,17784.0,1,VIP Customers
1263,80,2.0794415416798357,11.815242423148565,19328.285714285714,1,VIP Customers
1264,261,1.3862943611198906,10.863661189560236,17414.0,1,VIP Customers
1265,389,1.791759469228055,11.392665614538945,17733.6,1,VIP Customers
1266,232,1.3862943611198906,10.464388228934425,11681.333333333334,0,Loyal Customers
1267,95,1.791759469228055,11.499151031548388,19726.2,1,VIP Customers
1268,631,1.0986122886681098,9.519955154427514,6814.0,0,Loyal Customers
1269,192,1.6094379124341003,10.8331879713202,12668.5,1,VIP Customers
1270,113,2.302585092994046,11.566996896757956,11728.333333333334,1,VIP Customers
1271,0,1.791759469228055,11.576416562751426,21310.8,1,VIP Customers
1272,99,2.0794415416798357,11.562848320735593,15016.857142857143,1,VIP Customers
1273,20,1.0986122886681098,9.933289043772918,10302.0,0,Loyal Customers
1274,440,2.0794415416798357,11.887360756091647,20773.714285714286,1,VIP Customers
1275,394,1.9459101490553132,10.970230705529843,9686.166666666666,1,VIP Customers
1276,294,1.9459101490553132,11.592411094427582,18045.333333333332,1,VIP Customers
1277,24,1.9459101490553132,11.435601558006258,15426.333333333334,1,VIP Customers
1278,423,1.791759469228055,11.411523769499581,18071.2,1,VIP Customers
1279,22,1.3862943611198906,10.604826092122362,13442.666666666666,1,VIP Customers
1280,65,2.302585092994046,11.604537907471968,12177.0,1,VIP Customers
1281,433,1.6094379124341003,11.224349659925092,18733.0,1,VIP Customers
1282,46,1.6094379124341003,11.026141835684475,15364.75,1,VIP Customers
1283,119,1.6094379124341003,10.35111775280497,7822.75,0,Loyal Customers
1284,207,1.3862943611198906,10.581850990103325,13137.333333333334,1,VIP Customers
1285,400,1.6094379124341003,10.406684149137627,8269.75,0,Loyal Customers
1286,216,1.6094379124341003,11.753083446443567,31786.0,1,VIP Customers
1287,67,1.791759469228055,11.38152893476156,17537.2,1,VIP Customers
1288,353,1.0986122886681098,10.338511462885837,15449.5,0,Loyal Customers
1289,20,2.6390573296152584,11.883302110405898,11140.538461538461,1,VIP Customers
1290,772,1.3862943611198906,11.416877012709847,30280.333333333332,1,VIP Customers
1291,499,1.3862943611198906,10.956247856355338,19103.333333333332,1,VIP Customers
1292,41,2.1972245773362196,11.311188645844599,10216.25,1,VIP Customers
1293,31,1.791759469228055,10.918047717665434,11032.4,1,VIP Customers
1294,274,1.3862943611198906,10.621498062820763,13668.666666666666,0,Loyal Customers
1295,60,1.791759469228055,11.345240272109264,16912.2,1,VIP Customers
1296,144,1.791759469228055,10.77985172220416,9608.4,1,VIP Customers
1297,304,1.6094379124341003,10.343450701051859,7763.0,0,Loyal Customers
1298,666,1.0986122886681098,8.649098262296176,2852.0,0,Loyal Customers
1299,505,1.3862943611198906,9.580247384683632,4825.0,0,Loyal Customers
1300,591,1.791759469228055,10.950297645418509,11394.0,0,Loyal Customers
1301,141,1.0986122886681098,10.676854348197491,21670.0,1,VIP Customers
1302,24,1.9459101490553132,10.903825271935897,9063.833333333334,1,VIP Customers
1303,148,1.791759469228055,11.163935203790043,14107.8,1,VIP Customers
1304,113,2.1972245773362196,11.868478780118501,17837.0,1,VIP Customers
1305,278,1.791759469228055,10.666953392005027,8582.6,1,VIP Customers
1306,59,1.791759469228055,11.590589962326705,21615.0,1,VIP Customers
1307,330,1.6094379124341003,10.633472802314019,10375.0,0,Loyal Customers
1308,254,1.9459101490553132,11.234388118431024,12614.666666666666,1,VIP Customers
1309,167,1.791759469228055,11.157592477348064,14018.6,1,VIP Customers
1310,97,2.1972245773362196,11.401792766717712,11185.125,1,VIP Customers
1311,105,1.9459101490553132,11.537530268827478,17081.666666666668,1,VIP Customers
1312,100,1.3862943611198906,10.636191928094528,13871.0,1,VIP Customers
1313,73,1.3862943611198906,10.020914969412093,7497.0,0,Loyal Customers
1314,30,1.9459101490553132,11.78452388615378,21867.5,1,VIP Customers
1315,9,1.9459101490553132,11.48411438311611,16193.166666666666,1,VIP Customers
1316,391,1.6094379124341003,10.62856935162642,10324.25,0,Loyal Customers
1317,31,1.9459101490553132,10.952279146220281,9513.833333333334,1,VIP Customers
1318,313,1.6094379124341003,10.654997976392988,10600.75,0,Loyal Customers
1319,47,2.0794415416798357,11.38932177210828,12624.57142857143,1,VIP Customers
1320,9,1.3862943611198906,11.000548638711502,19968.666666666668,1,VIP Customers
1321,68,1.9459101490553132,11.774874258526248,21657.5,1,VIP Customers
1322,36,1.6094379124341003,11.069493657105214,16045.5,1,VIP Customers
1323,137,1.3862943611198906,10.987696610893494,19713.666666666668,1,VIP Customers
1324,437,1.0986122886681098,10.217714180210022,13691.5,0,Loyal Customers
1325,275,1.3862943611198906,10.61837176273886,13626.0,0,Loyal Customers
1326,387,1.6094379124341003,9.825255704266555,4623.5,0,Loyal Customers
1327,72,1.6094379124341003,11.33947643067987,21018.75,1,VIP Customers
1328,112,2.302585092994046,11.770400875364608,14373.888888888889,1,VIP Customers
1329,814,0.6931471805599453,10.391177600899962,32570.0,0,Loyal Customers
1330,316,1.3862943611198906,10.826038647381097,16771.0,1,VIP Customers
1331,7,2.302585092994046,11.436756909734182,10296.111111111111,1,VIP Customers
1332,347,1.791759469228055,11.51395493488419,20020.4,1,VIP Customers
1333,464,2.0794415416798357,11.463808747488066,13600.857142857143,1,VIP Customers
1334,54,2.0794415416798357,11.84773918415428,19966.714285714286,1,VIP Customers
1335,59,1.3862943611198906,9.709235104874208,5489.333333333333,0,Loyal Customers
1336,643,1.0986122886681098,9.265680467009346,5284.0,0,Loyal Customers
1337,216,2.0794415416798357,11.670416274633675,16722.285714285714,1,VIP Customers
1338,174,1.791759469228055,11.500468194367876,19752.2,1,VIP Customers
1339,78,1.9459101490553132,11.260443212190522,12947.666666666666,1,VIP Customers
1340,756,0.6931471805599453,8.942591637231851,7650.0,0,Loyal Customers
1341,222,2.0794415416798357,11.616627606285155,15846.57142857143,1,VIP Customers
1342,344,1.0986122886681098,10.900233214800668,27094.0,1,VIP Customers
1343,303,1.3862943611198906,10.249450325495184,9422.0,0,Loyal Customers
1344,124,2.3978952727983707,11.8674901839496,14255.5,1,VIP Customers
1345,221,1.6094379124341003,11.229102602844169,18822.25,1,VIP Customers
1346,394,1.3862943611198906,10.72542364792899,15165.666666666666,0,Loyal Customers
1347,619,1.0986122886681098,10.766335312700145,23698.5,0,Loyal Customers
1348,850,1.3862943611198906,10.065351267427687,7837.666666666667,0,Loyal Customers
1349,275,1.0986122886681098,9.31578088443418,5555.5,0,Loyal Customers
1350,719,1.6094379124341003,10.999212343057726,14956.5,0,Loyal Customers
1351,88,1.6094379124341003,10.487294084986926,8964.0,1,VIP Customers
1352,383,1.9459101490553132,11.567138991326868,17595.0,1,VIP Customers
1353,277,1.3862943611198906,9.8492953234527,6314.666666666667,0,Loyal Customers
1354,46,2.3978952727983707,12.449928214441401,25523.1,1,VIP Customers
1355,34,2.3978952727983707,11.541075508386575,10285.4,1,VIP Customers
1356,521,0.6931471805599453,9.531771484474337,13790.0,0,Loyal Customers
1357,40,1.9459101490553132,11.326366944910895,13830.0,1,VIP Customers
1358,161,1.9459101490553132,11.467111866430683,15920.166666666666,1,VIP Customers
1359,65,1.6094379124341003,11.21664654529293,18589.25,1,VIP Customers
1360,91,1.791759469228055,10.567540572891696,7770.4,1,VIP Customers
1361,576,1.9459101490553132,11.585804110382801,17926.5,1,VIP Customers
1362,41,1.9459101490553132,10.860997000226238,8683.833333333334,1,VIP Customers
1363,74,1.791759469228055,11.338238688924212,16794.2,1,VIP Customers
1364,88,1.791759469228055,11.451284076421647,18804.2,1,VIP Customers
1366,131,1.3862943611198906,10.709851805031679,14931.333333333334,1,VIP Customers
1367,203,1.9459101490553132,11.568312867049787,17615.666666666668,1,VIP Customers
1368,0,1.6094379124341003,10.705982289931356,11155.25,1,VIP Customers
1369,258,1.791759469228055,11.090461694778618,13108.4,1,VIP Customers
1370,426,0.6931471805599453,10.775429243836092,47830.0,1,VIP Customers
1371,65,2.302585092994046,11.77105771014019,14383.333333333334,1,VIP Customers
1372,161,1.3862943611198906,10.765849942384728,15791.333333333334,1,VIP Customers
1373,459,1.0986122886681098,9.502039365785897,6693.0,0,Loyal Customers
1374,42,2.302585092994046,11.258858681002508,8618.111111111111,1,VIP Customers
1375,232,1.9459101490553132,11.360345218034135,14308.0,1,VIP Customers
1376,77,1.6094379124341003,11.396391648714276,22249.75,1,VIP Customers
1377,159,1.0986122886681098,10.200624783758665,13459.5,0,Loyal Customers
1378,100,1.3862943611198906,9.60245002503719,4933.333333333333,0,Loyal Customers
